year,month,day,hour,minute,WDIR,WSPD,GST,PRES,WTMP,WVHT
2021,12,22,08,40,97,11.0,13.1,1017.9,12.3,2.17
2021,12,22,11,40,96,8.5,10.5,1017.1,12.3,2.06
2021,12,22,15,40,96,8.3,10.5,1016.5,12.3,1.91
2021,12,22,19,40,171,7.8,9.8,1015.7,12.3,2.05
2021,12,22,22,40,160,6.6,8.3,1013.4,12.3,1.74
2021,12,23,01,40,156,3.4,4.0,1012.4,12.3,1.63
2021,12,23,04,40,175,4.3,5.4,1012.2,12.3,1.62
2021,12,23,07,40,191,5.5,6.7,1010.9,12.4,1.70
2021,12,23,11,40,201,8.3,10.3,1008.4,12.4,1.74
2021,12,23,14,40,206,5.1,6.1,1007.2,12.4,1.61
2021,12,23,17,40,171,4.3,5.5,1007.2,12.4,1.63
2021,12,23,20,40,210,5.9,7.2,1007.1,12.5,1.57
2021,12,23,23,40,183,5.5,6.8,1006.4,12.6,1.49
2021,12,24,02,40,176,5.7,7.3,1006.5,12.5,1.77
2021,12,24,05,40,177,4.6,5.6,1006.5,12.5,1.70
2021,12,24,08,40,199,3.8,4.5,1006.4,12.5,1.93
2021,12,24,11,40,336,6.8,8.5,1006.2,12.6,1.74
2021,12,24,14,40,322,11.5,14.1,1007.7,12.6,2.42
2021,12,24,18,40,307,8.9,11.8,1011.8,12.5,2.82
2021,12,24,21,40,260,6.7,8.6,1011.5,12.5,2.32
2021,12,25,00,40,274,6.7,8.5,1012.6,12.5,2.38
2021,12,25,03,40,259,4.7,6.0,1013.0,12.5,2.36
2021,12,25,06,40,210,6.7,8.6,1013.9,12.5,2.34
2021,12,25,09,40,204,7.8,9.7,1012.6,12.6,2.36
2021,12,25,12,40,193,10.0,13.4,1011.1,12.6,2.76
2021,12,25,15,40,202,11.3,15.0,1010.0,12.6,3.13
2021,12,25,18,40,253,7.9,12.1,1010.7,12.6,3.68
2021,12,25,21,40,253,9.2,12.1,1008.1,12.6,3.23
2021,12,26,00,40,285,7.4,9.2,1007.5,12.6,3.23
2021,12,26,03,40,302,9.2,12.5,1008.9,12.5,2.97
2021,12,26,06,40,302,9.7,12.4,1010.9,12.5,2.93
2021,12,26,09,40,290,10.9,15.3,1013.3,12.5,2.85
2021,12,26,12,40,319,9.4,11.5,1015.6,12.5,3.07
2021,12,26,15,40,280,5.6,8.1,1017.2,12.5,2.84
2021,12,26,18,40,250,5.9,7.7,1020.2,12.5,2.73
2021,12,26,21,40,225,5.4,7.0,1018.8,12.5,2.60
2021,12,27,00,40,218,7.0,8.6,1017.9,12.4,2.91
2021,12,27,03,40,218,7.8,9.7,1016.9,12.4,3.02
2021,12,27,06,40,236,8.4,10.0,1016.4,12.4,2.81
2021,12,27,09,40,241,7.9,9.8,1014.4,12.4,2.62
2021,12,27,12,40,263,7.3,9.5,1013.0,12.5,2.56
2021,12,27,15,40,323,7.6,9.9,1012.8,12.5,2.37
2021,12,27,18,40,305,11.1,13.1,1014.1,12.4,2.44
2021,12,27,21,40,313,10.0,12.3,1013.2,12.4,2.57
2021,12,28,00,40,311,9.8,12.3,1013.3,12.3,2.72
2021,12,28,03,40,330,10.0,13.8,1014.0,12.3,2.65
2021,12,28,06,40,325,9.9,12.6,1013.4,12.1,2.66
2021,12,28,09,40,328,8.5,11.1,1013.3,12.2,2.38
2021,12,28,13,40,340,3.6,5.7,1012.9,12.0,2.04
2021,12,28,16,40,120,3.2,5.8,1012.8,11.9,1.75
2021,12,28,19,40,110,5.9,8.0,1012.6,11.8,1.58
2021,12,28,22,40,105,7.3,9.4,1010.5,11.9,1.38
2021,12,29,01,40,151,8.1,10.0,1009.9,12.1,1.29
2021,12,29,04,40,153,9.4,11.6,1008.3,12.1,1.55
2021,12,29,07,40,169,11.5,14.4,1007.2,12.2,2.07
2021,12,29,10,40,296,4.0,5.5,1006.4,12.3,1.55
2021,12,29,13,40,298,2.0,3.1,1004.8,12.3,1.59
2021,12,29,16,40,86,5.0,7.0,1005.6,12.2,1.78
2021,12,29,19,40,80,6.9,9.0,1007.0,12.2,1.89
2021,12,29,22,40,64,9.7,11.7,1007.1,11.8,2.03
2021,12,30,01,40,63,10.2,12.6,1009.1,11.8,1.89
2021,12,30,04,40,68,11.0,13.2,1010.6,11.9,1.98
2021,12,30,07,40,72,9.6,11.7,1012.2,12.0,1.93
2021,12,30,10,40,71,8.9,11.2,1013.0,12.0,1.99
2021,12,30,13,40,72,5.2,7.4,1012.8,12.1,2.27
2021,12,30,16,40,36,2.2,3.3,1014.1,12.1,2.18
2021,12,30,19,40,60,1.4,2.6,1014.1,12.1,2.45
2021,12,30,22,40,321,7.0,8.9,1013.1,12.0,2.05
2021,12,31,01,40,313,7.0,9.7,1012.9,11.9,2.06
2021,12,31,04,40,331,8.1,10.1,1013.0,11.9,2.07
2021,12,31,07,40,330,8.0,9.7,1013.2,11.4,1.92
2021,12,31,10,40,331,7.7,9.8,1013.1,11.4,1.78
2021,12,31,13,40,318,9.0,11.5,1011.7,11.3,1.68
2021,12,31,16,40,336,10.8,13.4,1013.2,11.3,2.18
2021,12,31,19,40,323,11.2,13.7,1013.8,11.5,2.35
2021,12,31,22,40,325,12.8,15.5,1013.2,11.7,2.37
2022,01,01,01,40,322,12.5,15.4,1013.9,11.7,2.50
2022,01,01,04,40,333,10.2,12.6,1016.1,11.8,2.52
2022,01,01,07,40,334,9.3,11.7,1018.1,11.7,2.18
2022,01,01,10,40,342,5.8,6.9,1019.3,11.6,1.99
2022,01,01,13,40,338,3.8,5.4,1020.7,11.6,1.73
2022,01,01,16,40,347,2.3,3.3,1023.1,11.6,1.58
2022,01,01,19,40,90,2.3,4.3,1024.1,11.6,1.60
2022,01,01,22,40,336,0.2,1.2,1023.5,11.8,1.54
2022,01,02,01,40,306,2.0,3.3,1023.7,11.7,1.36
2022,01,02,04,40,358,0.9,1.9,1025.2,11.7,1.45
2022,01,02,07,40,75,4.4,5.8,1025.6,11.6,1.37
2022,01,02,10,40,93,7.0,8.6,1025.3,11.6,1.43
2022,01,02,13,40,94,7.0,8.7,1025.2,11.5,1.40
2022,01,02,16,40,86,6.8,8.4,1026.0,11.2,1.26
2022,01,02,19,40,81,6.1,7.4,1025.5,11.4,1.25
2022,01,02,22,40,109,3.5,4.7,1023.8,11.4,1.11
2022,01,03,01,40,201,3.1,3.9,1023.2,11.4,1.08
2022,01,03,04,40,210,4.9,5.9,1023.1,11.4,0.98
2022,01,03,07,40,200,5.4,6.6,1023.6,11.4,0.92
2022,01,03,10,40,197,5.4,6.8,1023.2,11.4,0.98
2022,01,03,13,40,173,6.5,7.7,1022.2,11.4,0.98
2022,01,03,16,40,160,8.4,10.3,1022.7,11.4,1.40
2022,01,03,19,40,172,10.5,13.1,1022.7,11.5,1.82
2022,01,03,22,40,179,10.1,12.4,1021.3,11.6,2.10
2022,01,04,01,40,189,9.4,11.7,1021.8,11.6,2.51
2022,01,04,04,40,204,6.7,8.0,1023.3,11.6,3.26
2022,01,04,07,40,189,4.1,5.8,1024.6,11.6,3.62
2022,01,04,10,40,203,5.0,6.1,1025.0,11.6,3.87
2022,01,04,13,40,285,0.6,2.5,1025.7,11.6,3.97
2022,01,04,16,40,152,2.0,3.5,1027.1,11.6,3.23
2022,01,04,19,40,155,2.1,4.1,1027.3,11.9,3.48
2022,01,04,22,40,177,0.6,2.6,1026.5,12.2,3.35
2022,01,05,01,40,238,2.2,3.7,1027.3,12.1,3.15
2022,01,05,04,40,268,2.1,3.5,1027.8,12.0,3.47
2022,01,05,07,40,270,2.3,4.4,1027.8,12.0,2.95
2022,01,05,10,40,246,2.2,4.4,1027.3,12.0,3.05
2022,01,05,13,40,164,2.2,4.2,1026.8,12.0,2.43
2022,01,05,16,40,164,3.9,5.5,1026.8,11.9,2.75
2022,01,05,19,40,188,2.3,3.5,1026.5,12.1,2.12
2022,01,05,22,40,326,3.8,5.3,1024.4,12.4,2.17
2022,01,06,01,40,340,2.3,3.3,1023.5,12.3,2.04
2022,01,06,04,40,348,3.1,4.5,1023.6,12.0,1.91
2022,01,06,07,40,340,4.5,5.6,1022.9,12.0,2.05
2022,01,06,10,40,351,3.6,5.1,1021.9,12.0,2.20
2022,01,06,13,40,316,2.5,3.8,1021.0,11.9,1.85
2022,01,06,16,40,52,0.7,2.1,1020.4,11.9,1.59
2022,01,06,19,40,297,1.8,2.6,1020.0,12.0,1.59
2022,01,06,22,40,356,2.0,3.1,1017.1,12.1,1.44
2022,01,07,01,40,312,3.5,4.8,1016.2,12.1,1.32
2022,01,07,04,40,296,1.8,2.8,1016.2,11.9,1.25
2022,01,07,07,40,237,3.2,4.1,1015.5,11.8,1.25
2022,01,07,10,40,238,3.3,4.2,1015.3,11.8,1.20
2022,01,07,14,40,191,5.1,7.4,1014.4,12.0,1.09
2022,01,07,17,40,185,8.3,10.4,1015.4,11.9,1.21
2022,01,07,20,40,305,4.1,5.1,1015.0,12.1,1.20
2022,01,07,23,40,308,5.1,6.5,1015.1,12.2,1.68
2022,01,08,02,40,313,6.1,7.6,1016.3,11.9,1.87
2022,01,08,05,40,314,7.9,9.8,1017.7,11.8,2.07
2022,01,08,08,40,325,7.8,9.6,1017.8,11.7,2.15
2022,01,08,11,40,333,7.5,9.2,1019.3,11.6,1.97
2022,01,08,14,40,351,4.5,5.9,1020.2,11.6,2.26
2022,01,08,17,40,88,5.3,7.2,1021.9,11.6,1.99
2022,01,08,20,40,82,6.0,7.9,1021.3,11.7,2.20
2022,01,08,23,40,58,3.6,4.8,1020.7,11.8,2.04
2022,01,09,02,40,335,4.5,5.5,1021.2,11.7,1.81
2022,01,09,05,40,73,3.3,4.5,1021.9,11.7,1.64
2022,01,09,08,40,90,5.5,7.2,1022.4,11.5,1.99
2022,01,09,12,40,86,7.2,8.9,1022.4,11.5,1.63
2022,01,09,15,40,85,9.8,12.2,1023.8,11.5,1.68
2022,01,09,18,40,80,10.1,12.3,1025.2,11.6,1.51
2022,01,09,21,40,79,8.7,10.7,1024.1,11.7,1.49
2022,01,10,00,40,81,7.2,8.6,1025.6,11.7,1.18
2022,01,10,04,40,103,5.8,7.4,1028.1,11.6,1.00
2022,01,10,07,40,104,5.7,7.3,1029.3,11.6,0.96
2022,01,10,11,40,100,5.2,6.5,1028.7,11.6,0.93
2022,01,10,14,40,81,4.6,6.0,1029.6,11.5,0.78
2022,01,10,17,40,88,6.6,8.2,1030.8,11.5,0.80
2022,01,10,20,40,15,2.6,3.5,1029.9,11.7,0.94
2022,01,10,23,40,296,2.4,3.6,1028.8,12.0,1.13
2022,01,11,02,40,30,0.7,1.3,1029.2,11.7,1.34
2022,01,11,05,40,354,0.9,1.4,1029.8,11.6,1.32
2022,01,11,08,40,326,1.2,2.2,1029.7,11.3,1.45
2022,01,11,11,40,71,3.0,4.3,1028.9,11.3,1.30
2022,01,11,14,40,69,2.1,3.4,1028.3,11.4,1.82
2022,01,11,17,40,73,3.8,5.8,1029.9,11.7,2.46
2022,01,11,20,40,67,2.6,4.5,1027.9,11.9,2.59
2022,01,11,23,40,317,4.0,5.6,1026.9,12.2,2.86
2022,01,12,02,40,334,2.5,3.9,1026.2,12.0,2.77
2022,01,12,05,40,319,0.8,2.2,1026.8,11.6,2.92
2022,01,12,08,40,339,1.6,2.6,1026.4,11.6,3.12
2022,01,12,11,40,90,6.2,9.1,1024.3,11.5,2.97
2022,01,12,14,40,57,1.9,3.5,1024.9,11.5,2.89
2022,01,12,17,40,65,8.3,11.1,1025.2,11.7,2.69
2022,01,12,20,40,90,5.4,7.6,1024.5,11.8,2.45
2022,01,12,23,40,54,3.3,4.8,1022.7,11.9,2.60
2022,01,13,02,40,325,2.4,3.6,1024.4,11.9,2.60
2022,01,13,05,40,92,2.2,4.5,1024.7,11.8,2.25
2022,01,13,08,40,336,1.2,2.9,1025.1,11.6,2.25
2022,01,13,11,40,328,3.7,4.8,1024.9,11.6,2.19
2022,01,13,14,40,326,7.4,8.9,1025.6,11.6,2.04
2022,01,13,17,40,322,7.4,9.4,1026.6,11.7,2.17
2022,01,13,20,40,314,4.8,6.7,1025.3,11.8,2.22
2022,01,13,23,40,331,8.3,10.3,1023.9,11.9,2.46
2022,01,14,02,40,340,7.6,10.7,1024.3,11.8,3.04
2022,01,14,05,40,332,6.9,8.7,1023.9,11.8,3.04
2022,01,14,08,40,332,5.4,7.0,1023.9,11.8,2.85
2022,01,14,11,40,346,4.4,5.9,1023.8,11.7,3.01
2022,01,14,14,40,319,2.2,3.8,1023.5,11.7,2.83
2022,01,14,17,40,343,2.9,4.1,1024.1,11.7,2.68
2022,01,14,20,40,302,4.0,5.4,1022.0,11.9,2.56
2022,01,14,23,40,259,1.6,3.5,1021.2,12.1,2.54
2022,01,15,02,40,326,3.5,4.5,1021.8,12.0,2.04
2022,01,15,05,40,329,3.3,4.5,1022.2,11.8,2.07
2022,01,15,08,40,64,5.7,8.1,1021.8,11.8,2.16
2022,01,15,11,40,76,8.7,11.1,1021.6,11.7,2.40
2022,01,15,14,40,81,10.3,14.3,1021.6,11.7,2.86
2022,01,15,17,40,80,9.2,12.0,1022.5,11.7,2.46
2022,01,15,20,40,82,6.2,8.6,1021.9,11.7,2.39
2022,01,15,23,40,92,6.1,8.9,1021.5,11.8,2.24
2022,01,16,02,40,83,2.2,3.8,1022.3,11.8,2.69
2022,01,16,05,40,64,0.9,2.4,1022.4,11.8,2.64
2022,01,16,09,40,121,2.8,4.9,1021.3,11.7,2.35
2022,01,16,12,40,78,4.5,7.3,1020.6,11.7,2.20
2022,01,16,15,40,72,3.9,5.6,1020.0,11.7,2.25
2022,01,16,18,40,86,4.0,5.5,1020.5,11.8,1.98
2022,01,16,21,40,69,2.9,4.3,1018.9,11.8,1.96
2022,01,17,00,40,328,1.9,2.7,1018.4,11.8,2.06
2022,01,17,03,40,8,1.5,2.3,1018.2,11.8,2.15
2022,01,17,06,40,29,0.2,1.2,1018.6,11.8,1.86
2022,01,17,09,40,91,2.8,4.0,1017.9,11.7,1.67
2022,01,17,12,40,77,4.7,6.3,1017.2,11.7,1.67
2022,01,17,15,40,83,4.0,5.4,1018.0,11.7,1.66
2022,01,17,18,40,89,4.7,6.7,1019.1,11.8,1.52
2022,01,17,21,40,332,3.1,4.5,1017.7,12.0,1.45
2022,01,18,00,40,312,2.5,3.3,1017.6,12.1,1.40
2022,01,18,03,40,319,6.0,7.2,1018.4,12.0,1.45
2022,01,18,06,40,321,5.5,6.6,1019.0,11.9,1.48
2022,01,18,09,40,308,4.5,5.8,1019.6,11.8,1.30
2022,01,18,12,40,306,4.2,5.4,1019.9,11.8,1.48
2022,01,18,15,40,319,4.7,6.0,1021.0,11.8,1.63
2022,01,18,18,40,315,4.8,6.1,1022.4,11.8,1.62
2022,01,18,21,40,293,3.5,4.7,1020.9,12.0,1.53
2022,01,19,00,40,308,5.5,6.9,1021.0,11.9,1.57
2022,01,19,03,40,318,5.4,7.2,1021.9,11.9,1.76
2022,01,19,06,40,320,4.3,6.3,1022.7,11.9,1.69
2022,01,19,09,40,45,0.9,2.2,1022.8,11.9,1.52
2022,01,19,12,40,26,1.6,3.2,1023.6,11.9,1.63
2022,01,19,15,40,79,2.0,3.5,1024.5,11.9,1.60
2022,01,19,18,40,92,1.4,2.3,1026.0,12.0,1.44
2022,01,19,21,40,320,6.1,7.7,1024.2,12.1,1.45
2022,01,20,00,40,321,7.7,9.1,1024.0,12.1,1.41
2022,01,20,03,40,315,5.7,7.3,1025.0,12.0,1.39
2022,01,20,06,40,308,5.3,7.0,1025.9,11.9,1.46
2022,01,20,09,40,354,1.8,3.4,1026.3,11.9,1.47
2022,01,20,12,40,39,1.9,2.7,1026.6,11.9,1.33
2022,01,20,15,40,332,2.0,3.4,1027.2,11.9,1.27
2022,01,20,18,40,325,4.2,5.5,1029.1,11.9,1.25
2022,01,20,21,40,247,1.3,2.0,1025.8,12.3,1.26
2022,01,21,00,40,312,4.8,5.9,1025.4,12.2,1.40
2022,01,21,03,40,310,3.8,5.3,1025.6,12.1,1.40
2022,01,21,06,40,339,3.0,3.9,1024.5,12.1,1.39
2022,01,21,09,40,4,1.3,2.2,1023.6,12.0,1.55
2022,01,21,12,40,347,3.5,4.7,1023.3,12.0,1.91
2022,01,21,15,40,297,1.3,2.3,1023.7,11.9,1.87
2022,01,21,18,40,337,6.7,8.1,1023.1,11.9,1.98
2022,01,21,21,40,354,3.9,7.3,1020.6,12.1,2.00
2022,01,22,00,40,343,4.9,6.3,1020.2,12.2,1.97
2022,01,22,03,40,20,5.5,6.4,1019.8,12.1,1.70
2022,01,22,06,40,44,6.9,11.2,1019.5,12.0,1.95
2022,01,22,09,40,38,4.0,5.6,1018.8,12.0,1.78
2022,01,22,12,40,145,1.3,3.1,1019.2,11.9,1.62
2022,01,22,15,40,83,1.8,4.2,1020.0,12.1,1.36
2022,01,22,18,40,32,2.1,3.1,1021.0,12.1,1.45
2022,01,22,21,40,107,1.7,3.2,1018.6,12.5,1.11
2022,01,23,00,40,326,4.1,5.9,1019.4,12.5,1.16
2022,01,23,03,40,328,4.4,5.4,1020.2,12.2,1.05
2022,01,23,06,40,78,0.3,0.7,1021.6,12.1,1.00
2022,01,23,09,40,151,3.3,4.4,1022.7,12.0,1.00
2022,01,23,12,40,89,6.4,7.7,1022.9,12.0,1.06
2022,01,23,15,40,86,7.1,8.5,1024.6,11.9,1.19
2022,01,23,18,40,103,5.6,7.2,1026.2,11.9,1.04
2022,01,23,21,40,197,1.4,2.1,1024.3,12.2,1.12
2022,01,24,00,40,238,2.0,2.6,1024.1,12.4,1.44
2022,01,24,03,40,335,2.1,2.7,1024.4,12.1,1.53
2022,01,24,06,40,303,2.2,3.3,1024.7,12.1,2.14
2022,01,24,09,40,313,2.0,2.8,1023.5,12.0,2.09
2022,01,24,12,40,315,2.7,3.5,1022.4,12.0,2.01
2022,01,24,15,40,318,2.1,3.2,1022.6,12.0,2.04
2022,01,24,18,40,310,2.6,3.5,1023.0,12.1,2.20
2022,01,24,21,40,297,4.6,6.7,1020.7,12.2,2.50
2022,01,25,00,40,305,6.1,8.0,1019.7,12.2,1.90
2022,01,25,03,40,313,6.3,8.0,1019.1,12.1,2.06
2022,01,25,06,40,313,6.8,8.4,1019.1,12.1,2.47
2022,01,25,09,40,330,8.0,10.1,1019.1,12.1,2.28
2022,01,25,12,40,323,6.4,8.0,1018.4,12.1,2.07
2022,01,25,15,40,333,5.8,7.2,1019.1,12.1,2.23
2022,01,25,18,40,318,5.4,6.7,1019.6,12.1,2.07
2022,01,25,21,40,312,5.5,7.1,1017.6,12.2,1.83
2022,01,26,00,40,315,5.8,8.0,1017.5,12.2,2.10
2022,01,26,03,40,313,5.1,7.4,1018.3,12.1,2.38
2022,01,26,06,40,328,3.4,5.1,1019.5,12.1,2.31
2022,01,26,09,40,340,4.3,5.9,1019.5,12.1,2.19
2022,01,26,12,40,85,4.8,7.6,1019.8,12.0,2.32
2022,01,26,15,40,17,3.6,5.9,1021.1,12.0,2.28
2022,01,26,18,40,42,4.6,5.9,1021.9,12.1,2.11
2022,01,26,21,40,93,4.8,6.6,1020.0,12.1,1.99
2022,01,27,00,40,328,2.5,3.7,1020.1,12.2,2.31
2022,01,27,03,40,214,0.3,0.8,1021.1,12.1,1.85
2022,01,27,06,40,188,0.9,1.5,1022.0,12.1,1.79
2022,01,27,09,40,147,1.8,3.0,1022.4,12.0,2.10
2022,01,27,12,40,101,4.6,5.9,1021.9,12.0,1.83
2022,01,27,15,40,87,7.0,9.2,1023.2,12.0,1.55
2022,01,27,18,40,58,6.0,7.2,1025.2,12.0,1.54
2022,01,27,21,40,349,2.6,3.5,1023.2,12.3,1.38
2022,01,28,00,40,337,3.2,4.3,1023.1,12.4,1.36
2022,01,28,03,40,356,2.9,3.7,1023.9,12.2,1.21
2022,01,28,06,40,101,3.7,5.2,1024.9,12.1,1.47
2022,01,28,09,40,62,3.1,4.4,1024.9,12.1,1.16
2022,01,28,12,40,85,7.9,10.4,1024.4,12.1,1.24
2022,01,28,15,40,86,8.4,10.0,1024.9,12.1,1.20
2022,01,28,18,40,96,6.9,8.8,1026.4,12.0,1.12
2022,01,28,21,40,85,5.6,7.2,1024.8,12.1,1.04
2022,01,29,00,40,85,4.8,5.6,1023.9,12.1,0.91
2022,01,29,03,40,86,3.4,4.2,1023.7,12.1,0.93
2022,01,29,06,40,88,3.2,4.2,1023.8,12.0,0.94
2022,01,29,09,40,103,3.3,4.3,1023.7,12.0,0.90
2022,01,29,12,40,307,1.2,3.3,1023.2,12.0,1.09
2022,01,29,15,40,72,3.0,4.0,1023.5,12.0,1.16
2022,01,29,18,40,10,2.0,2.7,1025.0,12.1,1.15
2022,01,29,21,40,321,1.4,2.2,1023.4,12.3,1.26
2022,01,30,00,40,309,6.1,7.7,1022.4,12.4,1.41
2022,01,30,03,40,328,7.9,9.8,1022.9,12.1,1.64
2022,01,30,06,40,307,3.1,4.0,1022.9,12.0,1.72
2022,01,30,09,40,309,5.5,7.0,1023.1,12.1,1.49
2022,01,30,12,40,318,6.3,8.1,1023.4,12.1,1.44
2022,01,30,15,40,88,1.5,2.6,1023.0,11.9,1.34
2022,01,30,18,40,302,4.7,6.7,1025.8,12.0,1.34
2022,01,30,21,40,318,5.0,7.5,1023.7,12.2,1.30
2022,01,31,00,40,319,6.0,7.2,1023.5,12.2,1.25
2022,01,31,03,40,314,6.6,8.2,1024.5,12.2,1.64
2022,01,31,06,40,319,8.8,11.1,1024.7,12.2,1.74
2022,01,31,09,40,323,7.8,10.7,1024.1,12.2,1.91
2022,01,31,12,40,341,6.9,8.1,1023.5,12.2,1.86
2022,01,31,15,40,339,5.4,6.9,1023.8,12.1,1.83
2022,01,31,18,40,327,7.7,9.2,1023.9,12.1,1.95
2022,01,31,21,40,324,9.6,11.8,1021.3,12.2,1.97
2022,02,01,00,40,317,8.7,11.2,1020.2,12.1,2.47
2022,02,01,03,40,329,10.9,13.0,1019.2,12.1,2.62
2022,02,01,06,40,327,9.1,11.6,1019.0,12.1,3.26
2022,02,01,09,40,330,7.5,9.3,1018.2,12.0,3.21
2022,02,01,12,40,335,7.7,9.8,1018.0,12.0,2.90
2022,02,01,15,40,340,7.2,9.2,1018.6,12.0,3.23
2022,02,01,18,40,350,5.1,6.5,1019.5,12.0,3.20
2022,02,01,21,40,316,9.6,11.7,1017.7,12.1,2.73
2022,02,02,00,40,334,9.8,12.3,1017.4,12.1,3.11
2022,02,02,03,40,328,8.2,10.3,1019.4,12.1,2.73
2022,02,02,06,40,328,7.8,10.5,1019.8,12.1,2.99
2022,02,02,09,40,329,7.0,9.4,1020.0,12.1,2.74
2022,02,02,12,40,318,6.3,8.1,1020.5,12.1,2.90
2022,02,02,15,40,343,7.1,9.2,1022.0,12.0,2.63
2022,02,02,18,40,313,6.3,8.2,1023.9,12.0,2.47
2022,02,02,21,40,357,7.3,8.6,1021.7,12.1,2.36
2022,02,03,00,40,321,9.2,12.0,1022.1,12.1,1.95
2022,02,03,03,40,329,8.9,12.2,1022.8,12.1,2.09
2022,02,03,06,40,319,6.7,8.7,1023.5,12.1,2.14
2022,02,03,09,40,320,7.3,9.1,1023.8,12.1,2.26
2022,02,03,12,40,326,6.6,9.0,1023.7,12.0,1.96
2022,02,03,15,40,327,5.1,6.6,1024.6,12.0,2.08
2022,02,03,18,40,341,4.2,5.3,1025.4,12.1,2.17
2022,02,03,21,40,315,7.4,9.4,1024.7,12.2,1.90
2022,02,04,00,40,323,6.7,8.2,1024.4,12.1,1.86
2022,02,04,03,40,314,6.0,7.2,1025.1,12.1,1.85
2022,02,04,06,40,346,3.4,4.5,1026.1,12.0,1.62
2022,02,04,09,40,115,3.4,4.6,1026.9,12.0,1.49
2022,02,04,12,40,357,2.6,3.4,1028.6,11.9,1.57
2022,02,04,15,40,66,5.5,7.2,1029.9,11.9,1.54
2022,02,04,18,40,74,7.9,9.7,1030.7,12.0,1.45
2022,02,04,21,40,67,1.1,1.9,1030.1,12.2,1.28
2022,02,05,00,40,334,3.3,4.1,1029.8,12.1,1.22
2022,02,05,03,40,327,5.3,6.5,1029.8,12.0,1.37
2022,02,05,06,40,336,4.2,5.4,1029.3,12.0,1.32
2022,02,05,09,40,325,4.2,5.0,1028.6,12.0,1.18
2022,02,05,12,40,355,1.0,1.5,1027.1,12.1,1.23
2022,02,05,15,40,358,0.9,1.8,1027.6,12.0,1.26
2022,02,05,18,40,68,1.9,2.6,1027.8,12.1,1.27
2022,02,05,21,40,311,2.6,3.3,1025.3,12.3,1.17
2022,02,06,00,40,321,5.5,6.5,1024.8,12.3,1.29
2022,02,06,05,40,298,5.5,6.8,1025.3,12.1,1.32
2022,02,06,08,40,326,3.4,4.3,1024.8,12.1,1.93
2022,02,06,11,40,22,3.5,4.3,1024.7,12.1,1.99
2022,02,06,14,40,325,1.6,2.6,1025.6,12.0,2.03
2022,02,06,17,40,317,3.6,4.6,1026.8,12.1,1.90
2022,02,06,20,40,312,6.0,7.5,1025.7,12.1,1.80
2022,02,06,23,40,310,5.2,6.8,1024.0,12.3,1.57
2022,02,07,03,40,329,6.9,8.9,1024.8,12.1,1.65
2022,02,07,06,40,315,5.6,7.5,1026.8,12.1,1.68
2022,02,07,09,40,327,4.3,6.1,1026.6,12.1,1.67
2022,02,07,12,40,334,5.7,7.2,1026.7,12.0,1.62
2022,02,07,15,40,354,4.0,5.0,1027.6,12.0,1.79
2022,02,07,18,40,320,1.6,2.9,1028.7,12.1,1.85
2022,02,07,21,40,317,6.4,7.9,1026.8,12.3,2.06
2022,02,08,01,40,313,6.6,7.8,1025.6,12.2,1.71
2022,02,08,04,40,316,5.8,7.4,1026.8,12.1,1.64
2022,02,08,07,40,301,5.4,6.6,1027.1,12.1,1.55
2022,02,08,10,40,358,1.0,1.9,1026.2,12.1,1.61
2022,02,08,13,40,312,3.9,5.5,1025.6,12.1,1.78
2022,02,08,16,40,352,2.4,3.4,1027.0,12.1,1.62
2022,02,08,19,40,309,2.0,3.2,1026.5,12.3,1.75
2022,02,08,22,40,307,6.5,8.7,1024.2,12.4,1.70
2022,02,09,01,40,298,2.6,3.8,1023.5,12.4,1.49
2022,02,09,04,40,317,0.3,1.2,1023.6,12.3,1.85
2022,02,09,07,40,349,1.8,2.5,1023.9,12.2,2.02
2022,02,09,11,40,76,2.8,4.3,1022.7,12.1,2.00
2022,02,09,14,40,70,2.9,6.8,1023.1,12.1,2.11
2022,02,09,17,40,81,5.6,7.6,1023.3,12.2,2.00
2022,02,09,20,40,35,1.0,2.3,1022.6,12.3,1.82
2022,02,09,23,40,337,3.8,5.3,1021.3,12.6,1.70
2022,02,10,02,40,333,2.6,3.5,1020.9,12.6,1.68
2022,02,10,05,40,299,2.5,3.4,1021.0,12.4,1.80
2022,02,10,08,40,19,1.1,2.0,1020.7,12.3,1.88
2022,02,10,11,40,80,3.0,4.4,1020.9,12.2,1.96
2022,02,10,14,40,65,3.9,5.1,1020.9,12.1,1.86
2022,02,10,17,40,79,3.2,4.4,1022.0,12.2,2.05
2022,02,10,20,40,66,1.5,2.9,1021.5,12.8,2.21
2022,02,10,23,40,262,2.0,3.0,1020.3,13.3,2.34
2022,02,11,02,40,261,2.8,4.0,1020.5,13.4,2.03
2022,02,11,05,40,25,1.3,2.2,1019.9,13.0,2.01
2022,02,11,08,40,322,1.7,2.9,1019.0,12.7,2.09
2022,02,11,11,40,346,1.8,2.4,1018.5,12.3,1.57
2022,02,11,14,40,6,0.2,1.3,1019.0,12.4,1.85
2022,02,11,17,40,288,0.9,1.7,1020.4,12.7,1.45
2022,02,11,20,40,306,3.0,4.0,1019.4,13.3,1.52
2022,02,11,23,40,308,3.9,5.0,1018.0,13.2,1.72
2022,02,12,02,40,315,5.1,6.3,1017.9,12.9,1.54
