Year,Month,Day,latitude,longitude,Nationality,ShipName,ShipType,VoyageFrom,VoyageTo
1786,5,29,28.55,-28.97,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,5,30,27.85,-30.59,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,5,31,27.95,-31.02,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,1,28.22,-31.99,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,2,28.1,-32.02,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,3,28.13,-33.04,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,4,27.12,-33.15,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,5,26.33,-33.32,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,6,24.9,-33.65,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,7,23.42,-34.85,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,8,22.35,-36.97,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,9,21.28,-39.05,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,10,20.47,-40.65,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,11,19.73,-42.04,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,12,19,-43.6,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,13,18.13,-45.37,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,14,17.28,-47.12,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,15,16.72,-48.79,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,16,15.78,-50.69,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,17,14.97,-52.35,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,18,14.53,-54.42,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,19,14.6,-56.25,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,20,14.75,-57.97,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,21,14.68,-59.69,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,6,22,14.52,-61.29,FRENCH,LE SAUMON,GABARRE,BREST,MARTINIQUE
1786,7,14,18.47,-62.09,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,15,20.23,-62.65,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,16,22.07,-62.82,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,17,23.4,-62.89,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,18,24.97,-63.14,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,19,26.82,-62.85,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,20,28.23,-61.95,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,21,29.13,-60.9,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,22,29.97,-59.6,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,23,30.75,-58.1,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,24,31.5,-56.45,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,25,32.07,-54.05,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,26,32.18,-53.24,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,27,33,-51.75,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,28,34.08,-49.64,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,29,35.7,-47.25,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,30,36.7,-45.27,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,7,31,37.58,-42.95,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,1,37.05,-41.7,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,2,37.77,-42.19,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,3,37.93,-42.22,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,4,39,-40.64,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,5,40.25,-38.24,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,6,41.22,-36.14,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,7,41.55,-34.9,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,8,42.3,-32.41,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,9,43.13,-29.98,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,10,43.92,-27.36,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,11,44.23,-26.42,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,12,45.08,-23.23,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,13,45.47,-22.34,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,14,45.5,-21.2,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,15,45.92,-20.11,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,16,46.93,-16.71,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,17,47.32,-12.44,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,18,47.9,-9.35,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,19,47.3,-6.62,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,20,47.25,-4.4,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,21,45.83,-3.6,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,22,46.55,-1.97,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1786,8,23,46,-1.1,FRENCH,LE SAUMON,GABARRE,GUADELOUPE,BREST
1773,11,19,47.33,-7.92,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,20,46.77,-11.25,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,21,45.37,-12.05,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,22,43.82,-13.45,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,23,43.27,-14.95,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,24,42.67,-15.34,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,25,40.12,-17.05,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,26,37.9,-18.35,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,27,36.85,-19.32,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,28,36.1,-19.64,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,29,35.5,-20.52,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,11,30,34.08,-21.77,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,1,32.5,-23.29,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,2,30.73,-25.2,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,3,29.2,-27.22,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,4,27.68,-29.62,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,5,26.27,-32.37,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,6,24.83,-34.97,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,7,23.72,-37.57,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,8,22.75,-39.99,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,9,22.1,-42.19,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,10,21.15,-44.79,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,11,21.6,-47,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,12,20.12,-49.3,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,13,19.8,-51.4,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,14,19.42,-53.09,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,15,19.4,-55.19,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,16,19.47,-55.39,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,17,19.72,-56.3,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,18,19.55,-57.74,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,19,19.45,-59.02,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,20,19.38,-60.45,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,21,19.42,-62.17,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,22,19.43,-64.5,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,23,19.53,-67.04,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1773,12,24,19.53,-68.87,FRENCH,LE SERIN,,BREST,ST DOMINGUE
1774,9,16,20.43,-71.57,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,17,20.93,-71.12,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,18,21.28,-70.19,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,19,22.73,-69.05,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,20,23.55,-68.22,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,21,25.6,-67.37,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,22,27.15,-65.8,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,23,28.35,-63.92,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,24,29.27,-62.34,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,25,29.7,-61.15,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,26,29.95,-60.82,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,27,30.08,-61.02,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,28,30.38,-60.5,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,29,31.52,-62.15,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,9,30,32.27,-62.42,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,1,33.13,-62.52,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,2,34.25,-61.7,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,3,34.8,-60.64,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,4,36.67,-61.67,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,5,37.92,-60.87,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,6,38.5,-59.64,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,7,37.97,-57.54,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,8,37.4,-56.24,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,9,37.7,-54.07,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,10,38.67,-50.75,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,11,39.92,-46.85,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,12,40.95,-43.17,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,13,42.08,-40.14,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,14,42.47,-39.04,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,15,43.17,-37.13,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,16,44.17,-32.89,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,17,46.28,-30.35,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,18,47.2,-27.5,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,19,47.78,-24.06,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,20,47.77,-18.97,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,21,47.87,-15.05,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,22,48.07,-12.51,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,23,48.6,-9.07,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,24,48.57,-7.37,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,25,48.63,-5.68,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,26,48.25,-5.96,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,27,47.82,-5.62,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,28,48.17,-6,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,29,48.73,-5.37,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,30,48.63,-5.57,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,10,31,49.05,-5.85,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,11,1,48.95,-5.79,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,11,2,48.5,-5.6,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,11,3,48.47,-5.09,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1774,11,4,48,-5.22,FRENCH,LE SERIN,,ST DOMINGUE,BREST
1751,5,26,35.78,-10.75,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,5,27,36.45,-12.75,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,5,28,37.28,-15.22,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,5,29,38.6,-17.77,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,5,30,39.52,-19.43,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,5,31,40.07,-21.15,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,1,40.3,-22.67,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,2,40.02,-24.5,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,3,40.32,-25.95,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,4,40.18,-27.5,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,5,40.47,-28.55,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,6,40.82,-29.33,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,7,41.75,-31.2,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,9,43.22,-37.95,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,10,44.15,-40.3,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,11,44.35,-41.13,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,12,44.72,-42.15,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,13,44.27,-43.42,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,14,43.78,-45.03,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,15,44.77,-46.95,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,6,16,45.22,-48.42,FRENCH,LE TRITON,,MALAGA,LOUISBOURG
1751,8,4,43.48,-59.52,FRENCH,LE TRITON,,LOUISBOURG,LOUISBOURG
1751,8,9,43.6,-57.23,FRENCH,LE TRITON,,LOUISBOURG,LOUISBOURG
1751,8,12,44.72,-56.32,FRENCH,LE TRITON,,LOUISBOURG,LOUISBOURG
1751,9,15,45.02,-53.23,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,16,44.37,-49.8,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,17,43.45,-46.45,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,18,44.1,-44.23,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,21,43.52,-42.15,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,22,42.82,-39.37,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,23,42.85,-37.63,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,24,41.1,-34.17,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,25,39.97,-32.42,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,27,40.07,-30.92,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,9,28,40.17,-29.48,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,1,36.37,-24.43,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,2,36,-23.62,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,3,35.92,-23.05,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,4,35.95,-22.88,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,9,34.97,-17.85,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,10,35.15,-17.12,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,12,36.47,-17.05,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,13,37.68,-16.95,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,14,36.08,-16.23,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,15,37.02,-16.23,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,16,37.28,-16.27,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,17,37.28,-15.6,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,18,37,-13.35,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,19,36.47,-10.52,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,20,35.97,-9.18,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,21,35.67,-8.52,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1751,10,22,35.8,-8.52,FRENCH,LE TRITON,,LOUISBOURG,TOULON
1772,12,24,46.55,-3.7,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1772,12,25,45.92,-6.52,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1772,12,26,45.23,-7.94,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1772,12,27,44.47,-9.27,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1772,12,28,43.73,-11.72,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1772,12,29,42.72,-13.1,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1772,12,30,40.85,-14.67,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1772,12,31,39.47,-15.6,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,1,37.73,-16.24,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,2,35.52,-17.45,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,3,34.15,-19.09,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,4,32.65,-21.97,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,5,30.25,-24.74,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,6,29.75,-27.2,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,7,28.75,-28.82,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,8,27.73,-30.8,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,9,26.32,-33.8,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,10,24.97,-36.4,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,11,23.53,-39.25,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,12,22.77,-41.77,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,13,21.75,-44.14,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,14,21,-46.8,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,15,20.35,-49.84,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,16,20.03,-52.92,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,17,19.87,-55.82,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,18,19.73,-58.24,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,19,19.63,-61.07,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,20,19.62,-63.94,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,21,19.75,-66.47,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,1,22,19.45,-68.34,FRENCH,LE VAILLANS,,BREST,ST DOMINGUE
1773,4,1,23.37,-71.3,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,2,24.63,-69.47,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,3,24.8,-68.22,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,4,24.18,-66.92,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,5,23.97,-65.5,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,6,24,-64.02,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,7,23.6,-62.29,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,8,23.63,-60.99,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,9,23.92,-60.3,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,10,24.28,-59.99,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,11,25.08,-59.64,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,12,25.1,-59.39,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,13,26.55,-60.04,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,14,27.93,-60.57,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,15,28.63,-60.72,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,16,29.73,-60.64,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,17,31.73,-59.47,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,18,33.52,-57.67,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,19,34.93,-55.4,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,20,35.93,-52.74,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,21,36.63,-50.97,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,22,36.5,-49.94,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,23,37.93,-47.34,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,24,39.7,-44.39,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,25,41.58,-41.45,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,26,42.73,-39.15,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,27,44.05,-37.67,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,28,45.22,-37.14,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,29,46.5,-36.54,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,4,30,47.33,-35.39,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,1,48.4,-34.47,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,2,48.42,-35.15,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,3,48.35,-34.85,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,4,48.3,-33.42,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,5,48.15,-30.4,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,6,48.03,-26.4,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,7,48.07,-22.55,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,8,47.48,-21.07,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,9,47.43,-20.1,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,10,48.33,-18.15,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,11,49.17,-17.44,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,12,49.02,-17.27,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,13,48.68,-15.87,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,14,48.52,-12.37,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,15,48.48,-11.07,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,16,48.48,-10.72,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,17,48.63,-9.34,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,18,48.23,-7.22,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,19,48.22,-4.8,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1773,5,20,48.3,-4.35,FRENCH,LE VAILLANS,,ST DOMINGUE,BREST
1755,9,15,45.67,-3.37,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,16,45.62,-4.23,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,17,45.62,-4.62,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,18,45.67,-4.83,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,19,45.78,-5.35,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,20,45.4,-5.58,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,21,45.42,-5.58,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,22,45.37,-5.83,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,23,45.42,-5.92,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,24,44.83,-7.4,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,25,44.7,-7.93,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,26,45.4,-9.13,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
1755,9,27,45.75,-9.13,FRENCH,LE VALEUR,FREGATE,L'ILE D'AIX,LOUISBOURG ET RETOUR A ROCHEFORT
